Beta0,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6
0.621544457,-1.131365508,0.928308416,-1.205370571,0.242852985,-0.319938419,0.515190621
0.543380464,-3.260651583,2.70650894,-1.893687086,0.012157845,0.78422284,-0.302165448
0.476375748,-1.034824418,0.76238754,-1.323822625,-0.214691966,2.150486268,-2.742291323
0.795584197,-3.261267099,3.461415687,-1.529535013,0.146922753,-2.471520063,3.274759077
0.417665435,-1.74919837,1.441665179,-1.330266151,0.166791724,1.453114162,-1.430930561
0.429516785,-0.675452656,0.177736287,-1.33448646,0.15384435,0.843517167,-0.948573874
0.947344426,-1.782097821,0.500277795,-1.270721428,-0.147661109,-0.362548732,-0.26446332
0.544336368,-0.530497016,0.394086562,-1.06498531,0.070983542,0.804292985,-1.50392197
0.452802516,-2.202522128,3.00189735,-0.754612915,0.05360382,-0.454558818,0.695118334
0.278937471,-2.659207245,4.53199015,-2.002658515,0.248670924,0.470340282,-0.132300454
0.979934786,-2.380911048,2.210549197,-1.350418481,0.179264427,-2.698226388,2.613395962
0.771073923,-0.423533868,1.151487572,-1.162443267,-0.073676475,-0.359822714,0.250942562
0.246338219,-0.883304749,2.695667734,-0.722674044,0.129884398,0.38622763,0.12724626
0.442199728,-0.358329798,0.13924949,-1.099258111,-0.256343329,2.37369983,-2.837601791
0.843247959,-1.077946175,2.443031459,-1.332926632,-0.135410824,-1.118022506,1.203944029
0.073249604,-1.762260898,0.704986429,-0.923347714,0.088139366,3.426670411,-3.610638794
0.344718227,-0.235271263,-0.252265276,-0.179052959,0.525947271,-0.90908537,1.204368921
0.672037273,-0.665469538,1.837157931,-1.36243211,-0.238145288,0.025020499,-0.189912403
0.732156155,-0.179439842,0.392402308,-0.853857779,-0.238030132,-1.065318248,1.341470002
0.989052781,-3.525817841,2.67807341,-1.127227912,0.031468242,-1.985166011,2.147278835
0.3543137,-0.388331225,0.947771567,-0.832912157,-0.345620664,1.210010991,-0.645014872
0.7441879,-1.697568899,2.640907415,-1.977323566,0.158433484,-0.427473912,0.285702137
0.103125003,-1.23242549,0.170705925,-0.941565064,0.000462466,2.842839013,-3.013390527
0.555945032,-1.338190292,1.186597142,-1.582965489,0.014614682,0.528384783,-0.423981462
0.041337649,-2.988869315,2.635189679,-0.448732963,0.169179104,1.657920671,-1.60469183
0.851932436,-1.852007868,1.385628411,-1.101891068,-0.174819709,-0.385837773,0.153339335
0.649845927,-2.530647807,2.40121547,-1.349092335,-0.108666681,0.253183939,-0.580431922
0.499056618,-2.087075182,2.637364629,-1.613986126,-0.039511516,0.969648024,-0.981082882
0.629533847,-0.603496547,1.976792065,-1.063823533,-0.388503995,0.059787968,-0.134201916
0.30768849,-0.969448434,2.577210148,-0.74083202,-0.091988105,0.315638323,-0.12414306
1.063657614,-1.422150845,0.779865474,-1.466575026,-0.071236106,-1.195946021,1.138270353
1.02867378,-1.869650719,0.561088065,-2.238355039,0.123603075,-0.904052235,0.758328694
0.218207202,-1.03865919,1.313916074,-1.576398569,-0.015352517,2.08083151,-2.136254929
1.020745919,-1.517056389,1.862365338,-1.460291887,0.157678739,-1.920543907,1.694896894
0.739542094,-3.289524912,2.750755318,-1.282386761,-0.208100461,-1.058199715,1.214854
0.414757501,-0.586729404,1.851271401,-1.988253849,0.155082685,1.616264353,-2.081845946
0.705564467,-2.132145825,2.269766442,-1.382792823,-0.100561546,-0.020631706,0.219067625
0.449253298,-2.160829402,2.372262004,-0.888944817,-0.449824557,1.355917031,-1.960666314
0.934759931,-0.172123833,0.110018132,-1.662943795,-0.148708376,-1.506884889,2.152137841
0.310129853,-1.190693777,1.514122323,-0.648396453,0.033952559,1.611398209,-2.578355566
0.584602307,-0.617261615,1.289244506,-1.395051183,-0.137830037,0.255150187,-0.08493696
0.349020782,-0.747618571,2.994878068,-1.41379507,0.291044881,1.690607613,-2.139140784
0.567871306,-0.971964831,2.718005414,-0.949314437,0.17713333,-1.316235417,1.828045598
0.746272135,-2.072870848,2.308213152,-1.678165185,0.299278915,-1.398485757,1.164371088
0.921316627,-1.100133212,2.268594269,-1.743577847,-0.402478376,-0.139619756,-0.573869738
0.70082364,-2.111128456,1.514086251,-0.893070697,-0.223758895,-0.314241165,0.385843045
0.738124291,-2.091843414,1.1059756,-1.216195767,-0.087130801,-0.44351425,0.41460192
0.364024001,-1.203299866,1.764838276,-1.018902315,0.389681291,0.247566443,-0.015445194
0.630956559,-1.504172451,1.764642734,-1.225395435,0.065182344,-0.744748081,0.855491473
0.804956634,0.034976213,-0.655479554,-1.879205522,-0.231642501,0.818513486,-1.04568239
0.473505919,-0.361240163,2.157905953,-0.881656127,-0.090358712,0.67515988,-0.692104557
-0.087005156,-1.541196435,1.428297732,-0.91605403,0.231022225,2.932411368,-3.069375738
0.784970227,-1.166519608,1.258832161,-1.486676094,0.285477352,-1.182048401,1.227503081
0.78331171,-2.45882343,2.435849149,-1.339380232,0.235135929,-1.566178311,1.724411247
0.579807826,-3.452710811,3.135211752,-1.452279604,-0.257839986,-0.405299986,0.887949078
0.462154349,-1.919942152,2.680774913,-0.521710947,-0.253607574,0.795044485,-1.17586728
0.644851454,-0.681127159,1.632301504,-1.589746428,0.006678998,0.247373443,-0.483419465
0.833481117,-1.653385496,2.155916188,-0.851584409,0.05100356,-1.937125918,2.11575457
0.635182919,-1.967994114,1.819009251,-1.334781628,-0.088317945,0.150090833,-0.467331632
0.335019969,-1.883542035,1.490246901,-1.081734312,0.254607917,1.609167783,-2.211202689
0.54611134,-2.000512254,0.070568694,-1.068883591,-0.367943245,1.507331414,-1.573908877
0.736828223,-2.736292211,1.832522333,-1.13446361,-0.145248906,-0.369755895,0.689892691
0.700214588,-3.434392075,3.616224744,-1.436163442,0.217031438,-0.859466193,0.684630091
0.414253109,-1.633262535,1.723122142,-1.760168088,-0.138170302,0.773241595,-0.426941614
0.908112491,-1.574059973,3.639887009,-1.66029263,-0.041999028,-1.444898375,1.256158264
0.601529865,-1.055313282,1.263401687,-1.00163551,-0.05685599,0.108620716,-0.195122425
0.355762834,-0.57097199,0.944391983,-1.428462876,-0.011896061,1.279294763,-1.531818001
0.644149492,-1.016265936,1.674039649,-1.313852791,0.212737566,-1.366067663,2.376507481
0.360017302,-1.457242302,2.391307148,-0.489449831,0.561685523,0.107139089,-1.045505766
0.628867217,-0.919323689,0.389882322,-1.021903453,-0.103842203,1.077060289,-1.689981689
0.251175467,-3.161761886,3.2080675,-1.27989105,0.00331452,1.070770204,-0.952808279
0.425042894,-1.651949823,2.954754569,-0.974795743,0.3451303,-0.748218523,0.649473382
0.479003698,-1.310827751,1.297269808,-1.100678001,0.272588215,0.009686031,-0.006041405
0.409047738,-1.626975951,1.132373326,-1.14353235,0.05653929,0.873784699,-0.722844433
0.38031023,-2.499301548,3.178483175,-0.431210259,0.227677429,-1.081180832,1.218345708
0.371516371,-0.448743237,0.48705627,-0.36920949,0.153384202,0.837522231,-1.040667646
0.52337615,0.155098234,0.20139354,-0.970278388,0.073790361,0.137607606,-0.600033061
0.162803413,-2.125613398,2.630344781,-2.083008664,0.425776049,1.880020433,-2.114661855
0.586734273,-1.538459796,0.929118428,-1.405810411,-0.045328774,1.325746701,-2.109908159
0.345253996,-0.347234528,1.897674783,-1.258377573,0.214357439,0.351554871,-0.402672161
0.651720522,-2.704928242,1.992762849,-0.81666309,-0.235321762,0.113005536,-0.420909663
0.374219917,-2.080081727,2.773354938,-1.102038819,0.272696924,0.280042142,-0.159213236
1.009075249,-1.397472854,1.981657799,-1.517728356,-0.511543615,0.165024078,-0.411178659
0.994754568,-1.625320668,1.032677055,-1.638236492,-0.358147175,-0.788117204,0.789541435
0.640364492,-0.786536678,1.15643433,-1.19900476,0.208739532,-1.622825753,1.972038825
0.804489482,-2.47884649,3.339430209,-1.180992073,-0.171168453,-2.020167629,2.517792206
0.776823612,-0.544252035,0.915812775,-1.168194513,-0.129415106,-1.015169476,1.03622001
0.617619509,-0.634085391,2.521329876,-1.414593057,-0.312877089,-0.676109901,0.544313752
0.780185945,-0.506812688,1.835232717,-0.81493785,0.113023594,-2.294466025,2.284962433
0.770191321,-1.938464249,0.965038631,-0.865170587,-0.31909528,0.178408507,-0.15856499
0.47211137,-2.375482772,0.160144447,-1.139150315,0.410505548,0.673603021,-0.983002557
0.297423799,-0.376220675,1.4441164,-0.992660904,0.041781615,0.340662613,0.191195864
0.613225113,-2.510252356,2.90944753,-1.670490204,0.329049759,-1.57529165,2.245994135
0.811817354,0.764605122,0.036863902,-1.018536074,-0.325634292,-0.417458174,-0.063620119
1.152622513,-1.853189707,0.564469977,-2.45833826,-0.253675902,-0.467747725,0.542123863
0.905157596,-1.219779838,0.78392868,-1.133250266,-0.474503029,0.109398666,-0.614394848
0.875869388,-1.275576317,2.628392828,-1.555897342,-0.133792349,-1.037608772,0.913431519
0.47657345,-1.764254869,2.913744609,-0.3523133,-0.315025116,0.057060818,-0.711358907
1.102220821,-2.494507951,1.409831968,-1.768149153,-0.15869373,-2.121032958,2.630152488
0.120075626,-0.985051637,1.822367938,-1.204612488,-0.131100738,2.493561018,-2.651192039
0.004694021,-1.00060837,2.969851709,-1.666688975,0.588311801,1.566791895,-0.977922465
0.323797537,-0.330993391,1.317151985,-1.158547841,0.010184479,0.178201171,0.399865393
0.441846534,-2.185493905,1.591759869,-1.176636389,0.31603306,-1.557615896,2.822891614
0.737375036,-2.512904864,0.82661216,-1.302018902,0.185035654,-0.798627239,0.673568844
0.599275295,-2.725960557,1.483399795,-1.02824029,0.283823136,0.222747917,-0.282889482
0.523553701,-0.614755714,0.91345267,-1.066371149,0.339265725,-0.391302094,0.509933571
0.432732219,-0.564891654,1.065003135,-1.467546368,-0.50254266,2.173013678,-1.984540245
0.775125649,-1.430873778,2.551127719,-1.575746087,0.446388251,-2.116818697,2.413880151
0.611397816,-0.598254914,-0.11934015,-2.134595573,-0.213739036,2.080416856,-2.411447511
0.659279662,-1.861441742,1.137480617,-1.179846511,-0.296182157,0.486262774,-0.490188051
1.09126022,-1.104928146,2.062625697,-1.478763615,-0.57141444,-2.443353885,3.447156992
1.031916427,-1.230537931,0.625276335,-0.992583867,-0.6190496,-1.044396731,1.081991656
0.085793851,-1.256362114,2.156965676,-1.57413624,0.369636007,2.698153295,-3.194676089
0.415140006,-2.287236616,1.345151827,-0.801117896,-0.315377541,0.721861755,-0.893219121
0.926580783,-0.691646665,1.6049499,-1.588958053,-0.179467355,-0.640997573,0.251850136
1.137802145,-1.588426968,2.394806218,-2.040940122,0.232604584,-2.773367182,3.162755348
0.785422949,-2.761913508,3.708487637,-1.529634959,-0.352336647,-1.050238276,1.539918672
0.848985153,-1.790133581,2.386438535,-1.48758564,0.30599112,-0.655007301,-0.166362968
0.586972329,-2.830274875,3.738268752,-0.866267992,-0.265926986,-0.783282778,1.31060349
0.942192852,-1.71605443,2.710404721,-1.198873622,-0.234422036,-1.057075366,1.008601875
1.078418844,-0.762295424,0.996456563,-1.341006273,-0.500524997,-1.690034278,2.568274555
0.363774705,-2.162392171,2.271073284,-1.249017665,-0.199075044,0.902591577,-0.461902248
0.384548723,-3.168709585,4.880674554,-1.111125001,0.371634099,-0.215281554,0.015531514
1.173712996,-1.35757143,1.680858816,-1.776353559,-0.18607717,-1.761436394,1.884448952
0.359507855,-0.908145138,1.921091521,-1.351352659,0.345681522,0.090458872,0.133916935
0.200738966,-0.695907151,1.090553318,-0.467615375,0.027031146,0.866997742,-0.894670081
0.569211116,-2.473546522,4.11110723,-1.375230861,0.168598408,-0.122919836,-0.466861195
0.285686111,-1.230346044,1.059222467,-0.979808713,-0.086248379,1.520340481,-1.004473943
0.051589596,-1.432303117,2.440735247,-1.23462865,0.114800651,3.17474279,-3.721171007
0.379509523,-1.884582883,1.695763656,-0.614981076,-0.197313152,1.395387887,-2.15673656
0.287104323,-2.715214033,1.866611304,-0.869717643,0.049771393,1.119894663,-1.056368607
0.689470953,-0.774864279,1.626888815,-1.098881508,-0.012321808,-1.717997522,2.721520004
0.718915517,-2.146519933,1.570380957,-1.028652012,-0.223641802,0.171123572,-0.427671427
0.695728172,-0.938586958,1.23417498,-1.083916487,-0.208807606,-0.129089271,0.190945995
1.044155348,-2.570644623,1.499214838,-1.833015306,-0.318134318,-0.440323716,0.073905511
0.533110068,-0.794847192,2.335718993,-1.096704994,0.195871038,-0.540926129,0.275183431
0.491118649,-1.068856223,3.246428654,-1.382606874,0.343904611,0.066854452,-0.497869856
0.787991879,-0.706819585,0.193705939,-1.740885134,-0.70558761,1.113070416,-1.177763566
0.214663931,-0.832707071,2.540451385,-1.298688205,0.214482583,1.755431655,-1.995901465
0.842994927,-1.229201909,3.107955446,-1.293113124,-0.279562805,-0.598098159,0.276188466
0.584619919,-0.77897292,0.234265588,-0.837068495,0.063008724,-1.24702513,1.915833067
0.571286203,0.048176995,1.257820937,-1.381722763,0.032561663,-0.302676743,0.260548292
0.640364316,-1.775253876,1.579015807,-1.422809815,-0.086896224,1.35965561,-2.022292279
0.565847491,-1.596112558,1.748587182,-0.990760266,0.228096559,0.148947273,-0.155894979
0.498881415,-2.310709522,2.315231357,-1.362778427,0.161620496,0.685001034,-1.515169996
0.454163152,-0.96456609,1.019201433,-0.989145472,0.045989551,-0.088054078,0.119287341
0.824409616,-1.967533058,1.966201578,-0.993332716,0.375689642,-1.914800499,2.255452167
0.508750897,-2.608102643,2.836051843,-1.191459393,0.156183924,-0.705601073,0.898299348
0.534656603,-2.631958227,3.801383389,-1.474706837,-0.079718013,-0.027759384,0.169804504
0.965094844,-0.851649051,1.520960382,-1.553076182,-0.579672396,0.082657378,-0.570115667
0.85312891,-0.653425271,2.674633824,-1.09689114,-0.285834117,0.186231785,-1.055153536
0.763832927,-1.285486074,1.701306601,-1.710370477,-0.52799757,0.544515582,-0.865617979
0.547214814,-2.856792956,3.105692277,-1.708428046,0.083253088,0.929736112,-1.491313612
0.554370705,-2.066487519,1.650902866,-1.195306076,0.278583258,-0.267456596,0.021649665
0.59657434,-2.542552951,2.479967262,-0.864283925,-0.147084189,0.161812666,-0.521044553
0.280269347,-2.665774281,3.278590324,-1.23976838,-0.16678519,1.715753614,-2.186194035
0.864450247,-0.436589227,1.544453644,-1.350896253,0.050364156,-2.164759238,3.017147813
0.549252168,-3.779014913,2.189877179,-1.621062335,0.207716232,0.231077955,0.286097236
0.536180649,-2.156314469,3.813708557,-1.034477825,-0.494323721,1.350368373,-1.781235429
0.447827626,0.238995263,1.382753661,-1.028468806,-0.18418424,0.55974777,-0.599071047
0.829537007,-0.875531296,0.511096945,-1.321022979,-0.00215796,-0.270927116,-0.143518888
0.6327416,-1.195203922,2.343524516,-0.883165251,-0.434520423,0.329617439,-0.670814122
0.256745932,-4.797655489,4.157313541,-0.756407999,0.516037843,-0.287376463,0.336049606
0.493230942,-0.823707456,1.059611569,-1.394338475,-0.163277197,0.703068085,-0.6336196
0.509752983,-0.577876227,1.867464414,-0.777450404,-0.065388392,-0.435146633,0.683543085
0.579026713,-0.004439716,0.075161515,-1.105314498,0.126298783,-0.260903678,0.038450189
0.314147149,-2.704752418,3.452544435,-0.963988607,0.102308861,1.048777484,-1.276683468
0.80399139,-0.925398051,1.861090052,-1.894461276,-0.015408866,0.117083555,-0.762961579
0.800403935,-3.207506476,3.011127459,-1.727692036,0.349255076,-1.310889325,1.406956708
0.644059505,-3.070358847,3.284511153,-0.381934236,-0.022843562,-0.222840666,-0.596904687
0.809939553,-1.51036894,2.372709422,-1.121893948,-0.391960353,-0.701178851,0.525029862
0.60707108,-3.271414073,4.549548036,-1.07185964,0.23003626,-1.319211467,1.166762786
0.497131219,-3.389576926,3.292628205,-1.717363719,0.010942724,2.049929879,-2.968221424
0.815729369,-1.944124274,1.267881167,-1.845311002,-0.006963318,0.062418876,-0.396636931
0.408666896,-0.962610263,1.880155502,-0.369814428,0.0041831,0.07520302,-0.003117556
0.174698759,-1.819132533,1.924207979,-0.612529968,0.083731831,0.967853806,-1.043652955
0.37823407,-2.186645417,0.943191485,-1.142694254,0.399365159,0.352970023,-0.174521822
0.561709348,-2.473079794,1.464449175,-0.756783979,-0.327141697,0.925826538,-0.633299403
0.931461025,-2.286846978,0.998261293,-1.52323204,-0.064371208,-1.245789024,1.381248978
0.670852396,-2.55121019,2.424083677,-1.006833061,-0.080768098,0.154820541,-0.454915634
0.309326308,-2.023922615,3.272699247,-0.738018125,0.149220175,0.731817584,-0.937793213
0.391932443,-1.550236211,1.193017409,-1.061479574,0.186809742,0.584168054,-0.682420897
0.484932277,-0.639008508,0.66925504,-1.703253391,0.461052365,1.018997194,-1.563245702
0.592152563,-0.933355847,0.238845498,-1.067364542,0.334700615,-1.060592661,1.23069714
0.425673025,-2.067275514,3.919124673,-1.25198627,0.283031641,-0.458432028,1.082141391
0.425567642,-3.42120088,2.409465077,-1.229866313,-0.010689712,1.384410434,-1.70354186
0.626440146,-3.13126209,2.320687795,-1.754888424,-0.138184204,0.526321947,-0.328263138
0.879750045,-3.437746164,1.641485699,-1.664424803,0.288411038,-1.139090898,1.04518512
0.325892213,0.091162544,1.731366475,-0.82842247,0.139361762,-0.39934329,0.667154245
0.723407732,-1.917341381,2.227969001,-0.665343642,0.059222199,-1.981197221,2.172160485
0.579673753,-1.852638734,2.670147398,-1.075035023,-0.166404386,-0.349847897,0.341654347
0.642414456,-1.543939443,3.229204474,-0.889309943,-0.295621895,-0.113623826,-0.219685114
0.67415452,-2.082339048,0.390766724,-0.926120136,0.197931415,-1.42616964,1.618909211
0.354860766,-0.394455174,0.957761597,-0.518898143,0.021947954,0.370651744,-0.94387633
0.720303373,-0.724222758,0.987214523,-1.988707325,-0.003935629,-1.037821964,1.747207514
0.398067633,-1.450090822,1.046675429,-0.625382678,-0.049679032,1.026605394,-0.833967299
0.794437162,-2.729149043,2.127127023,-1.427245881,-0.29235776,-0.269786305,0.254417985
0.957390108,-1.5338427,1.338300557,-2.018218151,-0.001497389,0.241846644,-0.780763485
0.842873638,-0.198656011,1.29217087,-1.483098285,0.158385014,-1.642380672,1.806331565
0.037830838,-1.503082573,1.371491883,-0.662314132,0.423494663,1.786477729,-2.432068261
0.702708467,0.462701773,1.856001453,-1.387773346,-0.025476838,-1.296916181,1.661643249
0.466830208,-0.018585836,0.407541088,-0.941465717,0.074078743,0.221293914,-0.025092025
0.263489335,-2.077063334,2.3522407,-0.970355045,0.360036533,0.497598383,-0.571736877
0.685764265,-1.667663747,1.421901704,-0.792507537,-0.229992243,0.215470981,-0.348203365
0.591135877,-0.181079038,2.21989971,-1.223206791,-0.225498996,-0.514250353,0.629279981
0.655085827,-1.275692544,3.365456179,-1.132078747,0.086358801,-1.531619823,1.384532752
0.38693788,-1.874163471,2.619175549,-1.74339613,0.148437806,0.659800664,-0.583991053
0.734378841,-1.331424789,2.501948834,-1.78848169,-0.05566708,-0.564134484,0.761573645
0.811019246,-0.120134395,2.085658066,-0.586942768,-0.269630051,-2.128192934,2.51572963
0.624514836,-2.127071682,1.441994879,-0.644038365,-0.415030322,0.82928985,-0.998924586
0.770698679,-1.562789878,2.110263489,-1.618076503,-0.415400842,-0.344865701,0.554775561
0.728279406,-1.228653147,1.126171629,-1.186720233,0.007405076,-0.645892013,0.746795428
0.394754237,-0.752969382,0.989679808,-1.731075115,0.153355655,1.346734849,-1.470629274
